station_id,actual_mean,predicted_mean,mae,bias,interval_width,coverage,station_lat,station_lng,val_mean,val_sum
7020.09,0.0,3.6104417534358704e-09,3.6104417534358704e-09,3.6104417534358704e-09,3.966678022544109e-05,0.0,40.771404,-73.953514,3.2083333,539.0
7023.04,1.0,0.5051907458194668,0.7521866345887247,-0.4948092541805333,2.1479991660352957,0.5,40.77051,-73.98804,2.672619,449.0
7052.01,2.3333333333333335,0.853135013658175,1.6575553611000942,-1.4801983196751582,2.8970899674716506,0.5,40.771637,-73.98261,2.9940476,503.0
7059.01,0.3333333333333333,0.09290135852036958,0.3046551861564997,-0.24043197481296374,1.206736712115621,0.3333333333333333,40.771496,-73.99046,1.9047619,320.0
7059.08,0.3333333333333333,0.5653221226311871,0.4709908283330151,0.23198878929785374,2.2971599378699588,0.3333333333333333,40.77237,-73.99005,3.077381,517.0
7079.06,1.8333333333333333,0.1691158059700418,1.664218039662444,-1.6642175273632915,1.5590173173796422,0.16666666666666666,40.773407,-73.97783,3.6785715,618.0
7100.07,0.5,0.0744385504061557,0.48674919787392784,-0.4255614495938443,1.3764642324328393,0.3333333333333333,40.772827,-73.96685,3.5714285,600.0
7116.04,1.5,0.7550973969476521,0.7815280911981972,-0.7449026030523479,2.783675381539254,0.6666666666666666,40.774925,-73.982666,2.6488094,445.0
7123.04,0.5,0.22972809109645217,0.5457238618055271,-0.27027190890354785,1.3201753752493346,0.16666666666666666,40.775158,-73.98919,2.0297618,341.0
7141.07,0.8333333333333334,0.20770584043323956,0.8858210348444118,-0.6256274929000938,1.6557475008699905,0.16666666666666666,40.775795,-73.976204,3.4345238,577.0
7161.08,0.0,0.019949269035729838,0.019949269035729838,0.019949269035729838,0.7834900071090031,0.0,40.77632,-73.96427,2.857143,480.0
7175.05,1.0,0.5467577681256444,0.9002743173565856,-0.45324223187435564,2.4906245893006207,0.6666666666666666,40.777058,-73.97898,3.2559524,547.0
7183.03,2.1666666666666665,0.1862410471411143,1.980429464836713,-1.9804256195255523,1.4257141031904534,0.3333333333333333,40.777508,-73.988884,2.1309524,358.0
7207.08,1.1666666666666667,0.8067825396525828,0.5837712128898905,-0.3598841270140838,3.003393240769166,0.6666666666666666,40.77748,-73.98289,2.8988094,487.0
7212.05,1.1666666666666667,0.6833307113217112,0.672922141321275,-0.48333595534495544,2.5087345897073683,0.6666666666666666,40.77801,-73.95407,3.1488094,529.0
7260.09,1.5,1.0465512184346153,0.5018317012036277,-0.4534487815653847,3.379983107657187,0.6666666666666666,40.779667,-73.980934,3.5714285,600.0
7311.02,0.6666666666666666,0.48437395002595923,0.4466361433878774,-0.18229271664070743,2.1424427817515643,0.5,40.78294,-73.97865,2.8988094,487.0
7323.09,1.0,0.06362590906549788,1.0108577896298812,-0.9363740909345021,1.2236234840106013,0.3333333333333333,40.782322,-73.95988,3.2916667,553.0
7354.01,0.6666666666666666,0.17729517325293878,0.6304136637686497,-0.4893714934137279,1.3897326172261089,0.16666666666666666,40.78476,-73.969864,2.6547618,446.0
7453.01,0.5,0.06690476962300333,0.45657004243988314,-0.43309523037699665,1.1719693010395968,0.0,40.788666,-73.9668,2.2142856,372.0
7617.07,0.16666666666666666,0.00032608773146118136,0.16680998309955916,-0.16634057893520549,0.9232214267605668,0.16666666666666666,40.799484,-73.95561,2.5059524,421.0
