decision_ts,next_ts,effective_horizon,receiver_station_count,donor_station_count,requested_inbound_bikes,requested_outbound_bikes,matched_bikes,transfer_action_count,bike_km,infeasible_station_count
2022-10-25 14:00:00,2022-10-25 15:00:00,12,9,9,4957,13,13,12,47.879008650779724,0
2022-10-25 15:00:00,2022-10-25 16:00:00,12,7,9,4925,27,27,13,114.48720812797546,0
2022-10-25 16:00:00,2022-10-25 17:00:00,12,9,14,4847,30,30,18,102.89476525783539,0
2022-10-25 17:00:00,2022-10-25 18:00:00,12,18,20,4760,52,52,28,191.44219624996185,0
2022-10-25 18:00:00,2022-10-25 19:00:00,12,9,30,4604,54,54,33,292.01116383075714,0
2022-10-25 19:00:00,2022-10-25 20:00:00,12,7,16,4707,35,35,17,157.47003442049026,0
2022-10-25 20:00:00,2022-10-25 21:00:00,12,8,14,5027,25,25,16,100.02046692371368,0
2022-10-25 21:00:00,2022-10-25 22:00:00,12,10,9,5276,30,30,14,60.799596428871155,0
2022-10-25 22:00:00,2022-10-25 23:00:00,12,11,11,5411,17,17,15,27.94366744160652,0
2022-10-25 23:00:00,2022-10-26 00:00:00,12,11,11,5483,31,31,17,54.32279494404793,0
2022-10-26 00:00:00,2022-10-26 01:00:00,12,6,6,5478,11,11,8,23.850985199213028,0
2022-10-26 01:00:00,2022-10-26 02:00:00,12,7,7,5492,8,8,7,15.075916826725006,0
2022-10-26 02:00:00,2022-10-26 03:00:00,12,5,5,5516,6,6,6,9.947366893291473,0
2022-10-26 03:00:00,2022-10-26 04:00:00,12,2,2,5514,2,2,2,4.65063738822937,0
2022-10-26 04:00:00,2022-10-26 05:00:00,12,2,1,5468,2,2,2,3.89538311958313,0
2022-10-26 05:00:00,2022-10-26 06:00:00,12,4,3,5419,4,4,4,4.973195970058441,0
2022-10-26 06:00:00,2022-10-26 07:00:00,12,2,2,5178,9,9,3,22.85649347305298,0
2022-10-26 07:00:00,2022-10-26 08:00:00,12,3,3,5299,11,11,5,53.19280028343201,0
2022-10-26 08:00:00,2022-10-26 09:00:00,12,10,13,5391,42,42,16,128.10941091179848,0
2022-10-26 09:00:00,2022-10-26 10:00:00,12,7,10,5282,15,15,11,24.72001850605011,0
2022-10-26 10:00:00,2022-10-26 11:00:00,12,8,13,5223,30,30,14,95.25115263462067,0
2022-10-26 11:00:00,2022-10-26 12:00:00,12,3,8,5151,10,10,8,35.823614954948425,0
2022-10-26 12:00:00,2022-10-26 13:00:00,12,3,4,5126,7,7,5,16.08304786682129,0
2022-10-26 13:00:00,2022-10-26 14:00:00,12,3,3,5084,5,5,3,19.235701084136963,0
2022-10-26 14:00:00,2022-10-26 15:00:00,12,2,5,5060,9,9,5,37.72243666648865,0
2022-10-26 15:00:00,2022-10-26 16:00:00,12,4,5,5022,8,8,6,31.873985290527344,0
2022-10-26 16:00:00,2022-10-26 17:00:00,12,8,12,4963,24,24,14,113.12676751613617,0
2022-10-26 17:00:00,2022-10-26 18:00:00,12,13,15,4822,32,32,20,129.36061644554138,0
2022-10-26 18:00:00,2022-10-26 19:00:00,12,9,20,4638,52,52,22,223.73346829414368,0
2022-10-26 19:00:00,2022-10-26 20:00:00,12,7,9,4726,13,13,9,85.98362576961517,0
2022-10-26 20:00:00,2022-10-26 21:00:00,12,4,4,4965,5,5,4,10.925164461135864,0
2022-10-26 21:00:00,2022-10-26 22:00:00,12,6,5,5154,9,9,7,22.796115279197693,0
